zdaid;zdaversion;zdacreated;zdachanged;zdaname;zdaxepsg2154;zdayepsg2154;zdcid;zdapostalregion;zdatown;zdatype
46681;1363566-1119559;2014-12-29T00:00:00+00:00;2025-09-16T15:27:02+00:00;Stade - Gare RER C;640202;6855738;69487;92022;Chaville;onstreetBus
47766;47766-69520;2014-12-29T15:31:51+00:00;2025-09-16T15:26:55+00:00;Stade des Fontaines;642392;6857747;69520;92072;Sèvres;onstreetBus
427229;897131-1008276;2017-11-22T00:00:00+00:00;2025-09-16T15:26:47+00:00;Square des Frères Farman;643651;6859857;70703;92012;Boulogne-Billancourt;onstreetBus
419994;726378-1155688;2015-09-07T10:33:48+00:00;2025-09-16T15:23:31+00:00;Paul Vaillant Couturier;640194;6856958;419995;92022;Chaville;onstreetBus
477793;1148687-1148689;2019-08-09T21:16:49+00:00;2025-09-16T15:18:19+00:00;Justice;641181;6858266;477794;92072;Sèvres;onstreetBus
54687;1349379-1349378;2014-12-29T00:00:00+00:00;2025-09-16T15:13:55+00:00;Fontenelles;641638;6858941;70690;92072;Sèvres;onstreetBus
54008;54008-64398;2014-12-29T15:31:51+00:00;2025-09-11T09:34:29+00:00;Pré des Coulons;624583;6863879;64398;78233;Feucherolles;onstreetBus
58993;1671621-1671622;2014-12-29T00:00:00+00:00;2025-09-09T08:33:43+00:00;Saint-Laurent;648594;6894043;74100;95052;Beaumont-sur-Oise;onstreetBus
47488;47488-69241;2014-12-29T15:31:51+00:00;2025-09-08T10:09:45+00:00;Claude Monet;701866;6880576;69241;77257;Lizy-sur-Ourcq;onstreetBus
47489;1427084-1427083;2014-12-29T00:00:00+00:00;2025-09-08T10:07:24+00:00;Maternelle;701361;6881117;69246;77257;Lizy-sur-Ourcq;onstreetBus
52588;52588-69279;2014-12-29T15:31:51+00:00;2025-09-08T10:05:46+00:00;Beauval;698466;6882171;69279;77367;Le Plessis-Placy;onstreetBus
42808;42808-65478;2014-12-29T15:31:51+00:00;2025-09-04T13:24:35+00:00;Cytises;603549;6875408;65478;78354;Magnanville;onstreetBus
42988;1327661-1327662;2014-12-29T00:00:00+00:00;2025-09-04T13:24:23+00:00;La Ferme;625754;6861695;64283;78152;Chavenay;onstreetBus
44225;44225-65553;2014-12-29T15:31:51+00:00;2025-09-04T13:23:51+00:00;Ormes;603503;6875743;65553;78354;Magnanville;onstreetBus
44946;44946-65613;2014-12-29T15:31:51+00:00;2025-09-04T13:23:24+00:00;Tilleuls;603762;6876025;65613;78354;Magnanville;onstreetBus
56962;56962-66120;2014-12-29T15:31:51+00:00;2025-08-28T15:29:09+00:00;Braunstein;605328;6878285;66120;78361;Mantes-la-Jolie;onstreetBus
42465;42465-66473;2014-12-29T15:31:51+00:00;2025-08-28T15:28:56+00:00;Centre;589172;6880694;66473;78147;Chaufour-lès-Bonnières;onstreetBus
44919;829800-829801;2014-12-29T00:00:00+00:00;2025-08-26T15:41:38+00:00;Marcel Tabu;605514;6878231;66109;78361;Mantes-la-Jolie;onstreetBus
57186;57186-65850;2014-12-29T15:31:51+00:00;2025-08-26T15:41:22+00:00;Collège Jacques Cartier;611233;6877087;65850;78314;Issou;onstreetBus
42249;42249-65662;2014-12-29T15:31:51+00:00;2025-08-26T15:41:18+00:00;Aureines;603139;6876310;65662;78118;Buchelay;onstreetBus
473409;1095510-1095508;2019-03-13T00:00:00+00:00;2025-08-26T15:41:13+00:00;Gare de Juziers;615520;6877572;65988;78327;Juziers;onstreetBus
44737;44737-65883;2014-12-29T15:31:51+00:00;2025-08-26T15:40:17+00:00;Sangle;606214;6877365;65883;78361;Mantes-la-Jolie;onstreetBus
44248;44248-69804;2014-12-29T15:31:51+00:00;2025-08-22T15:19:49+00:00;Parc de Sceaux - Sous-Préfecture;648551;6851535;69804;92002;Antony;onstreetBus
52925;1300842-1300846;2014-12-29T00:00:00+00:00;2025-08-21T10:05:30+00:00;Augustin Fresnel;652174;6836066;60410;91549;Sainte-Geneviève-des-Bois;onstreetBus
